cohort_scope,protocol_id,configuration_id,class_name,estimator,feature,category,category_code,termination_sensitive,contributing_sessions,observations,weighted_prevalence
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,packet_pooled,direction,s2c,-1,false,45,1925,0.755844155844
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,packet_pooled,direction,c2s,1,false,45,1925,0.244155844156
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1925,0.712727272727
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1925,0.287272727273
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,session_balanced,direction,s2c,-1,false,45,1925,0.755875476806
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,session_balanced,direction,c2s,1,false,45,1925,0.244124523194
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1925,0.712686108035
heldout_primary,general_2026,C26-W-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1925,0.287313891965
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,1431,0.764500349406
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,direction,c2s,1,false,35,1431,0.235499650594
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,1431,0.738644304682
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,1431,0.261355695318
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,direction,s2c,-1,false,35,1431,0.765156133577
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,direction,c2s,1,false,35,1431,0.234843866423
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,1431,0.74026281921
heldout_primary,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,1431,0.25973718079
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1623,0.756007393715
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,direction,c2s,1,false,45,1623,0.243992606285
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1623,0.745532963648
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1623,0.00431300061614
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,45,1623,0.00308071472582
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1623,0.24707332101
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,direction,s2c,-1,false,45,1623,0.745881595882
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,direction,c2s,1,false,45,1623,0.254118404118
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1623,0.724938909498
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1623,0.009651416122
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,RST|ACK,20,true,45,1623,0.00687363834423
heldout_primary,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1623,0.258536036036
heldout_primary,general_2026,C26-W-FF-B,waze.com,packet_pooled,direction,s2c,-1,false,45,1890,0.780423280423
heldout_primary,general_2026,C26-W-FF-B,waze.com,packet_pooled,direction,c2s,1,false,45,1890,0.219576719577
heldout_primary,general_2026,C26-W-FF-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.750793650794
heldout_primary,general_2026,C26-W-FF-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.249206349206
heldout_primary,general_2026,C26-W-FF-B,waze.com,session_balanced,direction,s2c,-1,false,45,1890,0.780423280423
heldout_primary,general_2026,C26-W-FF-B,waze.com,session_balanced,direction,c2s,1,false,45,1890,0.219576719577
heldout_primary,general_2026,C26-W-FF-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.750793650794
heldout_primary,general_2026,C26-W-FF-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.249206349206
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1890,0.673015873016
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1890,0.326984126984
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.630158730159
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.369841269841
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1890,0.673015873016
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,direction,c2s,1,false,45,1890,0.326984126984
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.630158730159
heldout_primary,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.369841269841
heldout_primary,general_2026,C26-W-FF-B,web.de,packet_pooled,direction,s2c,-1,false,45,1880,0.732446808511
heldout_primary,general_2026,C26-W-FF-B,web.de,packet_pooled,direction,c2s,1,false,45,1880,0.267553191489
heldout_primary,general_2026,C26-W-FF-B,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1880,0.689361702128
heldout_primary,general_2026,C26-W-FF-B,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1880,0.310638297872
heldout_primary,general_2026,C26-W-FF-B,web.de,session_balanced,direction,s2c,-1,false,45,1880,0.732543752544
heldout_primary,general_2026,C26-W-FF-B,web.de,session_balanced,direction,c2s,1,false,45,1880,0.267456247456
heldout_primary,general_2026,C26-W-FF-B,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1880,0.68940984941
heldout_primary,general_2026,C26-W-FF-B,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1880,0.31059015059
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1786,0.58398656215
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1786,0.41601343785
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1786,0.569428891377
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1786,0.430571108623
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1786,0.584017094017
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1786,0.415982905983
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1786,0.569757834758
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1786,0.430242165242
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,packet_pooled,direction,s2c,-1,false,45,1730,0.566473988439
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,packet_pooled,direction,c2s,1,false,45,1730,0.433526011561
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1730,0.748554913295
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1730,0.251445086705
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,session_balanced,direction,s2c,-1,false,45,1730,0.564669920605
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,session_balanced,direction,c2s,1,false,45,1730,0.435330079395
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1730,0.743542334343
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1730,0.256457665657
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1019,0.588812561335
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1019,0.411187438665
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1019,0.618253189401
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1019,0.0490677134446
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1019,0.332679097154
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1019,0.573289755512
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1019,0.426710244488
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1019,0.58067239345
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1019,0.095061975062
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1019,0.324265631488
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,packet_pooled,direction,s2c,-1,false,45,1200,0.593333333333
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,packet_pooled,direction,c2s,1,false,45,1200,0.406666666667
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1200,0.53
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1200,0.47
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,session_balanced,direction,s2c,-1,false,45,1200,0.586368484296
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,session_balanced,direction,c2s,1,false,45,1200,0.413631515704
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1200,0.511496099539
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1200,0.488503900461
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,packet_pooled,direction,s2c,-1,false,45,1781,0.57215047726
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,packet_pooled,direction,c2s,1,false,45,1781,0.42784952274
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1781,0.667602470522
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1781,0.332397529478
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,session_balanced,direction,s2c,-1,false,45,1781,0.572214537412
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,session_balanced,direction,c2s,1,false,45,1781,0.427785462588
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1781,0.668478969861
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1781,0.331521030139
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,45,1111,0.595859585959
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,packet_pooled,direction,c2s,1,false,45,1111,0.404140414041
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1111,0.51395139514
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1111,0.01800180018
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1111,0.46804680468
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,session_balanced,direction,s2c,-1,false,45,1111,0.582358075511
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,session_balanced,direction,c2s,1,false,45,1111,0.417641924489
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1111,0.507024603236
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1111,0.0457912457912
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1111,0.447184150973
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1673,0.564853556485
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,packet_pooled,direction,c2s,1,false,45,1673,0.435146443515
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1673,0.616258218769
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1673,0.383741781231
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,session_balanced,direction,s2c,-1,false,45,1673,0.564235014082
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,session_balanced,direction,c2s,1,false,45,1673,0.435764985918
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1673,0.615441877662
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1673,0.384558122338
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,816,0.551470588235
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,direction,c2s,1,false,45,816,0.448529411765
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,816,0.491421568627
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,816,0.0220588235294
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,45,816,0.00122549019608
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,816,0.462009803922
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,RST,4,true,45,816,0.0232843137255
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,direction,s2c,-1,false,45,816,0.560097001764
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,direction,c2s,1,false,45,816,0.439902998236
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,816,0.498959435626
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,816,0.0452380952381
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,RST|ACK,20,true,45,816,0.00185185185185
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,816,0.406860670194
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,RST,4,true,45,816,0.0470899470899
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,packet_pooled,direction,s2c,-1,false,45,781,0.578745198464
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,packet_pooled,direction,c2s,1,false,45,781,0.421254801536
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,781,0.556978233035
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,781,0.0845070422535
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,781,0.358514724712
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,session_balanced,direction,s2c,-1,false,45,781,0.580149356816
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,session_balanced,direction,c2s,1,false,45,781,0.419850643184
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,781,0.553249589916
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,781,0.163930760597
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,781,0.282819649486
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,direction,s2c,-1,false,45,1154,0.562391681109
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,direction,c2s,1,false,45,1154,0.437608318891
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1154,0.603986135182
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1154,0.0103986135182
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,45,1154,0.00433275563258
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1154,0.370017331023
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,RST,4,true,45,1154,0.0112651646447
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,direction,s2c,-1,false,45,1154,0.561007665174
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,direction,c2s,1,false,45,1154,0.438992334826
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1154,0.563984873152
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1154,0.0228632478632
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,tcp_flag_pattern,RST|ACK,20,true,45,1154,0.00865384615385
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1154,0.379782933116
heldout_primary,temporal_2024_to_2026,C24-U-CR-A,web.de,session_balanced,tcp_flag_pattern,RST,4,true,45,1154,0.0247150997151
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1886,0.574231177094
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1886,0.425768822906
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1886,0.632555673383
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1886,0.367444326617
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1886,0.574185463659
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1886,0.425814536341
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1886,0.632442216653
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1886,0.367557783347
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,packet_pooled,direction,s2c,-1,false,45,1890,0.606349206349
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,packet_pooled,direction,c2s,1,false,45,1890,0.393650793651
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.766666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.233333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,session_balanced,direction,s2c,-1,false,45,1890,0.606349206349
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,session_balanced,direction,c2s,1,false,45,1890,0.393650793651
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.766666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.233333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1173,0.573742540494
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1173,0.426257459506
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1173,0.573742540494
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1173,0.0298380221654
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,45,1173,0.00596760443308
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1173,0.375106564365
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,RST,4,true,45,1173,0.0153452685422
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1173,0.560680477933
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1173,0.439319522067
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1173,0.545820481834
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1173,0.0425429860053
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,RST|ACK,20,true,45,1173,0.00725424672793
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1173,0.384421080678
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,RST,4,true,45,1173,0.0199612047548
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,packet_pooled,direction,s2c,-1,false,45,1293,0.589327146172
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,packet_pooled,direction,c2s,1,false,45,1293,0.410672853828
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1293,0.584686774942
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1293,0.415313225058
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,session_balanced,direction,s2c,-1,false,45,1293,0.583883555388
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,session_balanced,direction,c2s,1,false,45,1293,0.416116444612
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1293,0.556471297544
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1293,0.443528702456
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,packet_pooled,direction,s2c,-1,false,45,1886,0.601802757158
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,packet_pooled,direction,c2s,1,false,45,1886,0.398197242842
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1886,0.658536585366
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1886,0.341463414634
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,session_balanced,direction,s2c,-1,false,45,1886,0.601841428671
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,session_balanced,direction,c2s,1,false,45,1886,0.398158571329
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1886,0.658884024738
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1886,0.341115975262
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,45,1188,0.539562289562
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,packet_pooled,direction,c2s,1,false,45,1188,0.460437710438
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1188,0.457070707071
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1188,0.0395622895623
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,45,1188,0.0016835016835
