cohort_scope,protocol_id,configuration_id,class_name,estimator,direction_stratum,feature,unit,contributing_sessions,observations,mean,q10,q25,median,q75,q90,iqr,minimum,maximum
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,1336,963.382822669,0,92,1440,1440,1440,1348,0,1440
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,s2c,tcp_window_raw,raw_value,45,1336,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,frame_length_bytes,bytes,45,1890,865.556084656,60,62,1494,1494,1494,1432,60,1494
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,iat_us,milliseconds,45,1845,3.21806449864,0,0,0.026,0.442,4.589,0.442,0,735.342
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,ip_total_length_bytes,bytes,45,1890,850.071957672,40,48,1480,1480,1480,1432,40,1480
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,ipv4_ttl,raw_value,45,1890,78.526984127,64,64,64,64,128,0,64,128
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1890,810.071957672,0,8,1440,1440,1440,1432,0,1440
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,all,tcp_window_raw,raw_value,45,1890,65518.6904762,65535,65535,65535,65535,65535,0,64087,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,frame_length_bytes,bytes,45,429,126.505827506,60,60,60,85,542,25,60,572
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,iat_us,milliseconds,45,429,1.56701631702,0.078,0.12,0.173,0.346,1.23,0.226,0.003,54.831
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,ip_total_length_bytes,bytes,45,429,108.505827506,40,40,40,71,528,31,40,558
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,ipv4_ttl,raw_value,45,429,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,429,68.5058275058,0,0,0,31,488,31,0,518
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,c2s,tcp_window_raw,raw_value,45,429,65463.1468531,65327,65535,65535,65535,65535,0,64087,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,frame_length_bytes,bytes,45,1461,1082.56673511,60,136,1494,1494,1494,1358,60,1494
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,iat_us,milliseconds,45,1416,3.71827612994,0,0,0,0.587,5.303,0.587,0,735.342
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,ip_total_length_bytes,bytes,45,1461,1067.82135524,40,122,1480,1480,1480,1358,40,1480
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,ipv4_ttl,raw_value,45,1461,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,1461,1027.82135524,0,82,1440,1440,1440,1358,0,1440
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,s2c,tcp_window_raw,raw_value,45,1461,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,frame_length_bytes,bytes,45,1890,865.556084656,60,62,1494,1494,1494,1432,60,1494
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,iat_us,milliseconds,45,1845,3.21806449864,0,0,0.026,0.442,4.589,0.442,0,735.342
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,ip_total_length_bytes,bytes,45,1890,850.071957672,40,48,1480,1480,1480,1432,40,1480
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,ipv4_ttl,raw_value,45,1890,78.526984127,64,64,64,64,128,0,64,128
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,tcp_payload_length_bytes,bytes,45,1890,810.071957672,0,8,1440,1440,1440,1432,0,1440
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,all,tcp_window_raw,raw_value,45,1890,65518.6904762,65535,65535,65535,65535,65535,0,64087,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,frame_length_bytes,bytes,45,429,126.997173321,60,60,60,85,542,25,60,572
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,iat_us,milliseconds,45,429,1.5752705748,0.077,0.12,0.174,0.358,1.23,0.238,0.003,54.831
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,ip_total_length_bytes,bytes,45,429,109.00675485,40,40,40,71,528,31,40,558
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,ipv4_ttl,raw_value,45,429,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,429,69.0067548501,0,0,0,31,488,31,0,518
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,c2s,tcp_window_raw,raw_value,45,429,65466.8276904,65347,65535,65535,65535,65535,0,64087,65535
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,frame_length_bytes,bytes,45,1461,1079.72241518,60,136,1494,1494,1494,1358,60,1494
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,iat_us,milliseconds,45,1416,3.71058409694,0,0,0,0.596,5.303,0.596,0,735.342
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,ip_total_length_bytes,bytes,45,1461,1064.97522181,40,122,1480,1480,1480,1358,40,1480
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,ipv4_ttl,raw_value,45,1461,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,1461,1024.97522181,0,82,1440,1440,1440,1358,0,1440
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,s2c,tcp_window_raw,raw_value,45,1461,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,frame_length_bytes,bytes,45,1890,739.202116402,60,60,342,1482,1482,1422,60,1494
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,iat_us,milliseconds,45,1845,18.6266655827,0.055,0.15,1.133,8.48,12.794,8.33,0,406.605
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,ip_total_length_bytes,bytes,45,1890,723.042328042,40,40,328,1468,1468,1428,40,1480
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,ipv4_ttl,raw_value,45,1890,187.088888889,64,64,255,255,255,191,64,255
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1890,683.042328042,0,0,288,1428,1428,1428,0,1440
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,all,tcp_window_raw,raw_value,45,1890,65460.1534392,65259,65535,65535,65535,65535,0,64107,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,frame_length_bytes,bytes,45,672,105.863095238,60,60,60,89,151,29,60,552
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,iat_us,milliseconds,45,672,8.18809077381,0.101,0.125,0.173,0.457,3.251,0.332,0.001,406.605
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,ip_total_length_bytes,bytes,45,672,87.7738095238,40,40,40,75,137,35,40,538
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,ipv4_ttl,raw_value,45,672,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,672,47.7738095238,0,0,0,35,97,35,0,498
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,c2s,tcp_window_raw,raw_value,45,672,65324.4940476,64666,65259,65535,65535,65535,276,64107,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,frame_length_bytes,bytes,45,1218,1088.63054187,60,341,1482,1482,1494,1141,60,1494
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,iat_us,milliseconds,45,1173,24.6068209719,0,0.292,7.324,11.186,16.082,10.894,0,306.37
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,ip_total_length_bytes,bytes,45,1218,1073.53530378,40,327,1468,1468,1480,1141,40,1480
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,ipv4_ttl,raw_value,45,1218,255,255,255,255,255,255,0,255,255
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,1218,1033.53530378,0,287,1428,1428,1440,1141,0,1440
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,s2c,tcp_window_raw,raw_value,45,1218,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,frame_length_bytes,bytes,45,1890,739.202116402,60,60,342,1482,1482,1422,60,1494
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,iat_us,milliseconds,45,1845,18.6266655827,0.055,0.15,1.133,8.48,12.794,8.33,0,406.605
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,ip_total_length_bytes,bytes,45,1890,723.042328042,40,40,328,1468,1468,1428,40,1480
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,ipv4_ttl,raw_value,45,1890,187.088888889,64,64,255,255,255,191,64,255
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,tcp_payload_length_bytes,bytes,45,1890,683.042328042,0,0,288,1428,1428,1428,0,1440
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,all,tcp_window_raw,raw_value,45,1890,65460.1534392,65259,65535,65535,65535,65535,0,64107,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,frame_length_bytes,bytes,45,672,105.789665242,60,60,60,85,151,25,60,552
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,iat_us,milliseconds,45,672,8.10383928877,0.101,0.125,0.172,0.457,3.251,0.332,0.001,406.605
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,ip_total_length_bytes,bytes,45,672,87.6859900285,40,40,40,71,137,31,40,538
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,ipv4_ttl,raw_value,45,672,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,672,47.6859900285,0,0,0,31,97,31,0,498
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,c2s,tcp_window_raw,raw_value,45,672,65325.3046622,64666,65259,65535,65535,65535,276,64107,65535
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,frame_length_bytes,bytes,45,1218,1087.07257457,60,341,1482,1482,1494,1141,60,1494
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,iat_us,milliseconds,45,1173,24.5900844577,0,0.292,7.302,11.186,16.082,10.894,0,306.37
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,ip_total_length_bytes,bytes,45,1218,1071.97157032,40,327,1468,1468,1480,1141,40,1480
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,ipv4_ttl,raw_value,45,1218,255,255,255,255,255,255,0,255,255
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,1218,1031.97157032,0,287,1428,1428,1440,1141,0,1440
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,s2c,tcp_window_raw,raw_value,45,1218,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,frame_length_bytes,bytes,45,1890,708.778306878,60,60,275,1494,1494,1434,60,1494
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,iat_us,milliseconds,45,1845,7.62585853659,0,0,0.13,1.02,7.416,1.02,0,320.31
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,ip_total_length_bytes,bytes,45,1890,693.038624339,40,40,261,1480,1480,1440,40,1480
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,ipv4_ttl,raw_value,45,1890,81.3714285714,64,64,64,128,128,64,64,128
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1890,653.038624339,0,0,221,1440,1440,1440,0,1440
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,all,tcp_window_raw,raw_value,45,1890,65479.8365079,65535,65535,65535,65535,65535,0,64079,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,frame_length_bytes,bytes,45,513,117.980506823,60,60,60,141,152,81,60,596
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,iat_us,milliseconds,45,513,2.2455711501,0.082,0.129,0.197,0.557,2.116,0.428,0,120.4
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,ip_total_length_bytes,bytes,45,513,100.179337232,40,40,40,127,138,87,40,582
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,ipv4_ttl,raw_value,45,513,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,513,60.179337232,0,0,0,87,98,87,0,542
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,c2s,tcp_window_raw,raw_value,45,513,65331.7660819,64554,65535,65535,65535,65535,0,64079,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,frame_length_bytes,bytes,45,1377,928.879448076,60,70,1494,1494,1494,1424,60,1494
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,iat_us,milliseconds,45,1332,9.69799624625,0,0,0,2.414,11.574,2.414,0,320.31
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,ip_total_length_bytes,bytes,45,1377,913.907770516,40,56,1480,1480,1480,1424,40,1480
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,ipv4_ttl,raw_value,45,1377,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,1377,873.907770516,0,16,1440,1440,1440,1424,0,1440
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,s2c,tcp_window_raw,raw_value,45,1377,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,frame_length_bytes,bytes,45,1890,708.778306878,60,60,275,1494,1494,1434,60,1494
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,iat_us,milliseconds,45,1845,7.62585853659,0,0,0.13,1.02,7.416,1.02,0,320.31
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,ip_total_length_bytes,bytes,45,1890,693.038624339,40,40,261,1480,1480,1440,40,1480
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,ipv4_ttl,raw_value,45,1890,81.3714285714,64,64,64,128,128,64,64,128
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,tcp_payload_length_bytes,bytes,45,1890,653.038624339,0,0,221,1440,1440,1440,0,1440
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,all,tcp_window_raw,raw_value,45,1890,65479.8365079,65535,65535,65535,65535,65535,0,64079,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,frame_length_bytes,bytes,45,513,118.538443902,60,60,60,141,249,81,60,596
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,iat_us,milliseconds,45,513,2.16406770846,0.082,0.127,0.195,0.556,2.098,0.429,0,120.4
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,ip_total_length_bytes,bytes,45,513,100.719389623,40,40,40,127,235,87,40,582
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,ipv4_ttl,raw_value,45,513,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,513,60.7193896227,0,0,0,87,195,87,0,542
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,c2s,tcp_window_raw,raw_value,45,513,65333.9811255,64596,65535,65535,65535,65535,0,64079,65535
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,frame_length_bytes,bytes,45,1377,925.476022107,60,70,1494,1494,1494,1424,60,1494
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,iat_us,milliseconds,45,1332,9.55930051922,0,0,0,2.416,11.574,2.416,0,320.31
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,ip_total_length_bytes,bytes,45,1377,910.496332602,40,56,1480,1480,1480,1424,40,1480
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,ipv4_ttl,raw_value,45,1377,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,1377,870.496332602,0,16,1440,1440,1440,1424,0,1440
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,s2c,tcp_window_raw,raw_value,45,1377,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,frame_length_bytes,bytes,45,1891,925.740349022,60,74,1494,1494,1494,1420,60,1494
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,iat_us,milliseconds,45,1846,19.2747871073,0,0,0,0.434,8.743,0.434,0,829.882
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,ip_total_length_bytes,bytes,45,1891,910.417239556,40,60,1480,1480,1480,1420,40,1480
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,ipv4_ttl,raw_value,45,1891,76.8270756214,64,64,64,64,128,0,64,128
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1891,870.417239556,0,20,1440,1440,1440,1420,0,1440
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,all,tcp_window_raw,raw_value,45,1891,65507.3257536,65535,65535,65535,65535,65535,0,64083,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,frame_length_bytes,bytes,45,379,181.248021108,60,60,60,460,554,400,60,625
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,iat_us,milliseconds,45,379,31.1304617414,0.096,0.136,0.221,1.07,14.439,0.934,0.046,829.882
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,ip_total_length_bytes,bytes,45,379,162.767810026,40,40,40,446,540,406,40,611
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,ipv4_ttl,raw_value,45,379,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,379,122.767810026,0,0,0,406,500,406,0,571
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,c2s,tcp_window_raw,raw_value,45,379,65396.9208443,64843,65535,65535,65535,65535,0,64083,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,frame_length_bytes,bytes,45,1512,1112.35582011,74,611,1494,1494,1494,883,60,1494
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,iat_us,milliseconds,45,1467,16.2118691207,0,0,0,0.351,6.904,0.351,0,291.093
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,ip_total_length_bytes,bytes,45,1512,1097.82407407,60,597,1480,1480,1480,883,40,1480
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,ipv4_ttl,raw_value,45,1512,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,1512,1057.82407407,20,557,1440,1440,1440,883,0,1440
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,s2c,tcp_window_raw,raw_value,45,1512,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,frame_length_bytes,bytes,45,1891,925.719429064,60,74,1494,1494,1494,1420,60,1494
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,iat_us,milliseconds,45,1846,19.2700864628,0,0,0,0.434,8.743,0.434,0,829.882
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,ip_total_length_bytes,bytes,45,1891,910.39635782,40,60,1480,1480,1480,1420,40,1480
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,ipv4_ttl,raw_value,45,1891,76.8267749477,64,64,64,64,128,0,64,128
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,tcp_payload_length_bytes,bytes,45,1891,870.39635782,0,20,1440,1440,1440,1420,0,1440
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,all,tcp_window_raw,raw_value,45,1891,65507.3111111,65535,65535,65535,65535,65535,0,64083,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,frame_length_bytes,bytes,45,379,181.534088504,60,60,60,460,554,400,60,625
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,iat_us,milliseconds,45,379,30.9234323882,0.096,0.136,0.221,1.07,17.519,0.934,0.046,829.882
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,ip_total_length_bytes,bytes,45,379,163.054752285,40,40,40,446,540,406,40,611
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,ipv4_ttl,raw_value,45,379,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,379,123.054752285,0,0,0,406,500,406,0,571
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,c2s,tcp_window_raw,raw_value,45,379,65399.8421789,64843,65535,65535,65535,65535,0,64083,65535
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,frame_length_bytes,bytes,45,1512,1110.65101066,73,604,1494,1494,1494,890,60,1494
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,iat_us,milliseconds,45,1467,16.3825766481,0,0,0,0.353,7.049,0.353,0,291.093
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,ip_total_length_bytes,bytes,45,1512,1096.11748696,59,590,1480,1480,1480,890,40,1480
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,ipv4_ttl,raw_value,45,1512,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,1512,1056.11748696,19,550,1440,1440,1440,890,0,1440
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,s2c,tcp_window_raw,raw_value,45,1512,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,frame_length_bytes,bytes,45,1889,888.715193224,60,74,1396,1494,1494,1420,60,1494
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,iat_us,milliseconds,45,1844,20.8238655098,0,0,0,0.721,16.558,0.721,0,976.957
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,ip_total_length_bytes,bytes,45,1889,873.301746956,40,60,1382,1480,1480,1420,40,1480
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,ipv4_ttl,raw_value,45,1889,78.6024351509,64,64,64,64,128,0,64,128
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1889,833.301746956,0,20,1342,1440,1440,1420,0,1440
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,all,tcp_window_raw,raw_value,45,1889,65467.7580731,65473,65535,65535,65535,65535,0,64144,65535
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,frame_length_bytes,bytes,45,431,106.844547564,60,60,60,85,390,25,60,409
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,iat_us,milliseconds,45,431,5.29084918794,0.108,0.164,0.251,1.424,12.459,1.26,0.037,61.932
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,ip_total_length_bytes,bytes,45,431,88.7238979118,40,40,40,71,376,31,40,395
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,ipv4_ttl,raw_value,45,431,128,128,128,128,128,128,0,128,128
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,431,48.7238979118,0,0,0,31,336,31,0,355
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,c2s,tcp_window_raw,raw_value,45,431,65240.2900232,64813,64844,65535,65535,65535,691,64144,65535
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,frame_length_bytes,bytes,45,1458,1119.84430727,60,704,1494,1494,1494,790,60,1494
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,iat_us,milliseconds,45,1413,25.5618202406,0,0,0,0.535,16.699,0.535,0,976.957
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,ip_total_length_bytes,bytes,45,1458,1105.23113855,40,690,1480,1480,1480,790,40,1480
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,ipv4_ttl,raw_value,45,1458,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,1458,1065.23113855,0,650,1440,1440,1440,790,0,1440
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,s2c,tcp_window_raw,raw_value,45,1458,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,all,frame_length_bytes,bytes,45,1889,888.71770551,60,74,1396,1494,1494,1420,60,1494
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,all,iat_us,milliseconds,45,1844,20.8270429133,0,0,0,0.721,16.558,0.721,0,976.957
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,all,ip_total_length_bytes,bytes,45,1889,873.304310234,40,60,1382,1480,1480,1420,40,1480
