pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,position,feature,distance_statistic,distance,left_contributing_sessions,right_contributing_sessions,minimum_contributing_sessions,support_status,included_in_primary_summary
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,37,signed_ip_total_length_bytes,two_sample_ks,0.306818181818,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,38,signed_ip_total_length_bytes,two_sample_ks,0.19696969697,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,39,signed_ip_total_length_bytes,two_sample_ks,0.0492424242424,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,40,signed_ip_total_length_bytes,two_sample_ks,0.195736434109,24,43,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,1,tcp_payload_length_bytes,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,2,tcp_payload_length_bytes,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,3,tcp_payload_length_bytes,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,4,tcp_payload_length_bytes,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,5,tcp_payload_length_bytes,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,6,tcp_payload_length_bytes,two_sample_ks,0.4,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,7,tcp_payload_length_bytes,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,8,tcp_payload_length_bytes,two_sample_ks,0.177777777778,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,9,tcp_payload_length_bytes,two_sample_ks,0.333333333333,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,10,tcp_payload_length_bytes,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,11,tcp_payload_length_bytes,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,12,tcp_payload_length_bytes,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,13,tcp_payload_length_bytes,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,14,tcp_payload_length_bytes,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,15,tcp_payload_length_bytes,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,16,tcp_payload_length_bytes,two_sample_ks,0.2,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,17,tcp_payload_length_bytes,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,18,tcp_payload_length_bytes,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,19,tcp_payload_length_bytes,two_sample_ks,0.0444444444444,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,20,tcp_payload_length_bytes,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,21,tcp_payload_length_bytes,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,22,tcp_payload_length_bytes,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,23,tcp_payload_length_bytes,two_sample_ks,0.255297157623,43,45,43,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,24,tcp_payload_length_bytes,two_sample_ks,0.147286821705,43,45,43,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,25,tcp_payload_length_bytes,two_sample_ks,0.195321637427,38,45,38,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,26,tcp_payload_length_bytes,two_sample_ks,0.0761904761905,35,45,35,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,27,tcp_payload_length_bytes,two_sample_ks,0.288888888889,30,45,30,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,28,tcp_payload_length_bytes,two_sample_ks,0.22380952381,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,29,tcp_payload_length_bytes,two_sample_ks,0.261904761905,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,30,tcp_payload_length_bytes,two_sample_ks,0.219841269841,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,31,tcp_payload_length_bytes,two_sample_ks,0.163247863248,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,32,tcp_payload_length_bytes,two_sample_ks,0.217094017094,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,33,tcp_payload_length_bytes,two_sample_ks,0.141025641026,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,34,tcp_payload_length_bytes,two_sample_ks,0.219658119658,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,35,tcp_payload_length_bytes,two_sample_ks,0.111111111111,25,45,25,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,36,tcp_payload_length_bytes,two_sample_ks,0.30303030303,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,37,tcp_payload_length_bytes,two_sample_ks,0.306818181818,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,38,tcp_payload_length_bytes,two_sample_ks,0.19696969697,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,39,tcp_payload_length_bytes,two_sample_ks,0.0492424242424,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,40,tcp_payload_length_bytes,two_sample_ks,0.195736434109,24,43,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,1,tcp_window_raw,two_sample_ks,0.422222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,2,tcp_window_raw,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,3,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,4,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,5,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,6,tcp_window_raw,two_sample_ks,0.2,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,7,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,8,tcp_window_raw,two_sample_ks,0.2,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,9,tcp_window_raw,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,10,tcp_window_raw,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,11,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,12,tcp_window_raw,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,13,tcp_window_raw,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,14,tcp_window_raw,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,15,tcp_window_raw,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,16,tcp_window_raw,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,17,tcp_window_raw,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,18,tcp_window_raw,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,19,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,20,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,21,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,22,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,23,tcp_window_raw,two_sample_ks,0.0201550387597,43,45,43,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,24,tcp_window_raw,two_sample_ks,0.0444444444444,43,45,43,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,25,tcp_window_raw,two_sample_ks,0.0847953216374,38,45,38,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,26,tcp_window_raw,two_sample_ks,0.0825396825397,35,45,35,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,27,tcp_window_raw,two_sample_ks,0.0666666666667,30,45,30,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,28,tcp_window_raw,two_sample_ks,0.0444444444444,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,29,tcp_window_raw,two_sample_ks,0.0222222222222,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,30,tcp_window_raw,two_sample_ks,0.0444444444444,28,45,28,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,31,tcp_window_raw,two_sample_ks,0.0222222222222,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,32,tcp_window_raw,two_sample_ks,8.881784197e-16,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,33,tcp_window_raw,two_sample_ks,0.0222222222222,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,34,tcp_window_raw,two_sample_ks,0.0666666666667,26,45,26,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,35,tcp_window_raw,two_sample_ks,0.0444444444444,25,45,25,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,36,tcp_window_raw,two_sample_ks,1.11022302463e-16,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,37,tcp_window_raw,two_sample_ks,0.0454545454545,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,38,tcp_window_raw,two_sample_ks,0.0909090909091,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,39,tcp_window_raw,two_sample_ks,0.0454545454545,24,44,24,primary_supported,true
P015,network,general_2026,C26-W-FF-A,C26-W-FF-B,web.de,40,tcp_window_raw,two_sample_ks,0.0232558139535,24,43,24,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,1,direction,total_variation,0,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,2,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,3,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,4,direction,total_variation,0.0444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,5,direction,total_variation,0.0444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,6,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,7,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,8,direction,total_variation,0.377777777778,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,9,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,10,direction,total_variation,0.155555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,11,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,12,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,13,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,14,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,15,direction,total_variation,0.177777777778,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,16,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,17,direction,total_variation,0.288888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,18,direction,total_variation,0.0666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,19,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,20,direction,total_variation,0.222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,21,direction,total_variation,0,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,22,direction,total_variation,0.4,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,23,direction,total_variation,0.155555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,24,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,25,direction,total_variation,0,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,26,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,27,direction,total_variation,0.0666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,28,direction,total_variation,0.0444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,29,direction,total_variation,0.0666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,30,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,31,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,32,direction,total_variation,0.0666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,33,direction,total_variation,0.177777777778,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,34,direction,total_variation,0,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,35,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,36,direction,total_variation,0.2,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,37,direction,total_variation,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,38,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,39,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,40,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,1,iat_us,two_sample_ks,,0,0,0,insufficient,false
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,2,iat_us,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,3,iat_us,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,4,iat_us,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,5,iat_us,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,6,iat_us,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,7,iat_us,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,8,iat_us,two_sample_ks,0.6,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,9,iat_us,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,10,iat_us,two_sample_ks,0.466666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,11,iat_us,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,12,iat_us,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,13,iat_us,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,14,iat_us,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,15,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,16,iat_us,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,17,iat_us,two_sample_ks,0.377777777778,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,18,iat_us,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,19,iat_us,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,20,iat_us,two_sample_ks,0.488888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,21,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,22,iat_us,two_sample_ks,0.2,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,23,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,24,iat_us,two_sample_ks,0.311111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,25,iat_us,two_sample_ks,0.222222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,26,iat_us,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,27,iat_us,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,28,iat_us,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,29,iat_us,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,30,iat_us,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,31,iat_us,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,32,iat_us,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,33,iat_us,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,34,iat_us,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,35,iat_us,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,36,iat_us,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,37,iat_us,two_sample_ks,0.2,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,38,iat_us,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,39,iat_us,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,40,iat_us,two_sample_ks,0.0444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,1,ipv4_ttl,two_sample_ks,1,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,2,ipv4_ttl,two_sample_ks,0.866666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,3,ipv4_ttl,two_sample_ks,1,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,4,ipv4_ttl,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,5,ipv4_ttl,two_sample_ks,0.555555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,6,ipv4_ttl,two_sample_ks,1,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,7,ipv4_ttl,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,8,ipv4_ttl,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,9,ipv4_ttl,two_sample_ks,0.866666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,10,ipv4_ttl,two_sample_ks,0.844444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,11,ipv4_ttl,two_sample_ks,0.844444444444,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,12,ipv4_ttl,two_sample_ks,0.866666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,13,ipv4_ttl,two_sample_ks,0.822222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,14,ipv4_ttl,two_sample_ks,0.533333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,15,ipv4_ttl,two_sample_ks,0.6,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,16,ipv4_ttl,two_sample_ks,0.955555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,17,ipv4_ttl,two_sample_ks,0.955555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,18,ipv4_ttl,two_sample_ks,0.888888888889,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,19,ipv4_ttl,two_sample_ks,0.911111111111,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,20,ipv4_ttl,two_sample_ks,0.866666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,21,ipv4_ttl,two_sample_ks,0.755555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,22,ipv4_ttl,two_sample_ks,0.466666666667,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,23,ipv4_ttl,two_sample_ks,0.733333333333,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,24,ipv4_ttl,two_sample_ks,0.8,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,25,ipv4_ttl,two_sample_ks,0.822222222222,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,26,ipv4_ttl,two_sample_ks,0.955555555556,45,45,45,primary_supported,true
P016,network,general_2026,C26-W-CR-A,C26-W-CR-B,arin.net,27,ipv4_ttl,two_sample_ks,0.822222222222,45,45,45,primary_supported,true
