cohort_scope,protocol_id,configuration_id,class_name,position,sessions_in_group,contributing_sessions,contributor_fraction
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,36,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,37,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,38,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,39,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,getpocket.com,40,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,1,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,2,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,3,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,4,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,5,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,6,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,7,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,8,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,9,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,10,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,11,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,12,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,13,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,14,45,37,0.822222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,15,45,34,0.755555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,16,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,17,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,18,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,19,45,27,0.6
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,20,45,27,0.6
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,21,45,26,0.577777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,22,45,25,0.555555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,23,45,23,0.511111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,24,45,22,0.488888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,25,45,21,0.466666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,26,45,21,0.466666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,27,45,19,0.422222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,28,45,18,0.4
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,29,45,18,0.4
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,30,45,18,0.4
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,31,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,32,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,33,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,34,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,35,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,36,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,37,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,38,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,39,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,joinhoney.com,40,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,1,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,2,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,3,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,4,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,5,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,6,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,7,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,8,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,9,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,10,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,11,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,12,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,13,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,14,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,15,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,16,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,17,45,42,0.933333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,18,45,42,0.933333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,19,45,37,0.822222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,20,45,36,0.8
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,21,45,36,0.8
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,22,45,36,0.8
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,23,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,24,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,25,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,26,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,27,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,28,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,29,45,35,0.777777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,30,45,34,0.755555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,31,45,33,0.733333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,32,45,33,0.733333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,33,45,32,0.711111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,34,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,35,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,36,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,37,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,38,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,39,45,26,0.577777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,trustarc.com,40,45,23,0.511111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,1,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,2,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,3,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,4,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,5,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,6,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,7,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,8,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,9,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,10,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,11,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,12,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,13,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,14,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,15,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,16,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,17,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,18,45,25,0.555555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,19,45,17,0.377777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,20,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,21,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,22,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,23,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,24,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,25,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,26,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,27,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,28,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,29,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,30,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,31,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,32,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,33,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,34,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,35,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,36,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,37,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,38,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,39,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,ubuntu.com,40,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,1,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,2,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,3,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,4,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,5,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,6,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,7,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,8,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,9,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,10,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,11,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,12,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,13,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,14,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,15,45,32,0.711111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,16,45,28,0.622222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,17,45,19,0.422222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,18,45,18,0.4
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,19,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,20,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,21,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,22,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,23,45,16,0.355555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,24,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,25,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,26,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,27,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,28,45,13,0.288888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,29,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,30,45,10,0.222222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,31,45,10,0.222222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,32,45,10,0.222222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,33,45,10,0.222222222222
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,34,45,9,0.2
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,35,45,9,0.2
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,36,45,9,0.2
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,37,45,9,0.2
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,38,45,9,0.2
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,39,45,8,0.177777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,waze.com,40,45,8,0.177777777778
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,1,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,2,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,3,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,4,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,5,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,6,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,7,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,8,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,9,45,45,1
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,10,45,41,0.911111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,11,45,39,0.866666666667
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,12,45,34,0.755555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,13,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,14,45,25,0.555555555556
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,15,45,23,0.511111111111
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,16,45,20,0.444444444444
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,17,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,18,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,19,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,20,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,21,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,22,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,23,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,24,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,25,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,26,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,27,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,28,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,29,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,30,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,31,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,32,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,33,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,34,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,35,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,36,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,37,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,38,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,39,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C24-U-FF-A,web.de,40,45,15,0.333333333333
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,1,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,2,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,3,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,4,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,5,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,6,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,7,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,8,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,9,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,10,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,11,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,12,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,13,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,14,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,15,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,16,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,17,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,18,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,19,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,20,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,21,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,22,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,23,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,24,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,25,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,26,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,27,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,28,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,29,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,30,45,44,0.977777777778
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,31,45,43,0.955555555556
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,32,45,43,0.955555555556
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,33,45,43,0.955555555556
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,34,45,42,0.933333333333
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,35,45,41,0.911111111111
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,36,45,40,0.888888888889
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,37,45,39,0.866666666667
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,38,45,38,0.844444444444
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,39,45,37,0.822222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,adblockplus.org,40,45,31,0.688888888889
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,1,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,2,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,3,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,4,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,5,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,6,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,7,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,8,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,9,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,10,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,11,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,12,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,13,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,14,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,15,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,16,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,17,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,18,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,19,45,42,0.933333333333
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,20,45,40,0.888888888889
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,21,45,39,0.866666666667
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,22,45,38,0.844444444444
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,23,45,29,0.644444444444
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,24,45,21,0.466666666667
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,25,45,18,0.4
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,26,45,14,0.311111111111
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,27,45,12,0.266666666667
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,28,45,7,0.155555555556
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,29,45,5,0.111111111111
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,30,45,2,0.0444444444444
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,31,45,1,0.0222222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,32,45,1,0.0222222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,33,45,1,0.0222222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,34,45,1,0.0222222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,35,45,1,0.0222222222222
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,36,45,0,0
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,37,45,0,0
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,38,45,0,0
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,39,45,0,0
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,arin.net,40,45,0,0
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,1,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,2,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,3,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,4,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,5,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,6,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,7,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,8,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,9,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,10,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,11,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,12,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,13,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,14,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,15,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,16,45,45,1
heldout_primary,temporal_2024_to_2026,C26-U-CR-A,flipboard.com,17,45,45,1
